from;r120640428428-biomass_solid;r120640428428-biomass_solid-boiler_heat_high;r120640472472-biomass_solid;r120640472472-biomass_solid-boiler_heat_high;r120670124124-biomass_solid;r120670124124-biomass_solid-boiler_heat_high;r120670201201-biomass_solid;r120670201201-biomass_solid-boiler_heat_high;r120640428428-electricity;r120640428428-electricity-boiler_heat_high;r120640472472-electricity;r120640472472-electricity-boiler_heat_high;r120670124124-electricity;r120670124124-electricity-boiler_heat_high;r120670201201-electricity;r120670201201-electricity-boiler_heat_high;r120640428428-electricity;r120640428428-electricity-electrolyzer;r120640472472-electricity;r120640472472-electricity-electrolyzer;r120670124124-electricity;r120670124124-electricity-electrolyzer;r120670201201-electricity;r120670201201-electricity-electrolyzer;r120640428428-electricity;r120640428428-electricity-heatpump_central;r120640472472-electricity;r120640472472-electricity-heatpump_central;r120670124124-electricity;r120670124124-electricity-heatpump_central;r120670201201-electricity;r120670201201-electricity-heatpump_central;r120640428428-electricity;r120640428428-electricity-heatpump_decentral;r120640472472-electricity;r120640472472-electricity-heatpump_decentral;r120670124124-electricity;r120670124124-electricity-heatpump_decentral;r120670201201-electricity;r120670201201-electricity-heatpump_decentral;r120640428428-electricity;r120640428428-electricity-heatpump_heat_high;r120640472472-electricity;r120640472472-electricity-heatpump_heat_high;r120670124124-electricity;r120670124124-electricity-heatpump_heat_high;r120670201201-electricity;r120670201201-electricity-heatpump_heat_high;r120640428428-h2;r120640428428-h2-boiler_heat_high;r120640472472-h2;r120640472472-h2-boiler_heat_high;r120670124124-h2;r120670124124-h2-boiler_heat_high;r120670201201-h2;r120670201201-h2-boiler_heat_high
to;r120640428428-biomass_solid-boiler_heat_high;r120640428428-heat_high;r120640472472-biomass_solid-boiler_heat_high;r120640472472-heat_high;r120670124124-biomass_solid-boiler_heat_high;r120670124124-heat_high;r120670201201-biomass_solid-boiler_heat_high;r120670201201-heat_high;r120640428428-electricity-boiler_heat_high;r120640428428-heat_high;r120640472472-electricity-boiler_heat_high;r120640472472-heat_high;r120670124124-electricity-boiler_heat_high;r120670124124-heat_high;r120670201201-electricity-boiler_heat_high;r120670201201-heat_high;r120640428428-electricity-electrolyzer;r120640428428-h2;r120640472472-electricity-electrolyzer;r120640472472-h2;r120670124124-electricity-electrolyzer;r120670124124-h2;r120670201201-electricity-electrolyzer;r120670201201-h2;r120640428428-electricity-heatpump_central;r120640428428-heat_low_central;r120640472472-electricity-heatpump_central;r120640472472-heat_low_central;r120670124124-electricity-heatpump_central;r120670124124-heat_low_central;r120670201201-electricity-heatpump_central;r120670201201-heat_low_central;r120640428428-electricity-heatpump_decentral;r120640428428-heat_low_decentral;r120640472472-electricity-heatpump_decentral;r120640472472-heat_low_decentral;r120670124124-electricity-heatpump_decentral;r120670124124-heat_low_decentral;r120670201201-electricity-heatpump_decentral;r120670201201-heat_low_decentral;r120640428428-electricity-heatpump_heat_high;r120640428428-heat_high;r120640472472-electricity-heatpump_heat_high;r120640472472-heat_high;r120670124124-electricity-heatpump_heat_high;r120670124124-heat_high;r120670201201-electricity-heatpump_heat_high;r120670201201-heat_high;r120640428428-h2-boiler_heat_high;r120640428428-heat_high;r120640472472-h2-boiler_heat_high;r120640472472-heat_high;r120670124124-h2-boiler_heat_high;r120670124124-heat_high;r120670201201-h2-boiler_heat_high;r120670201201-heat_high
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2019-08-15 10:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.007166478247021871;0.0070948134645516525;0.006069585116103958;0.006008889264942918;0.004215467163676941;0.004173312492040171;0.1222567259920285;0.12103415873210821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05392192946269855;0.4087821472567177;0.2354282140550755;1.7847812907515275;0.2336388401533207;1.7712160472023244;0.13945937058858257;1.0572414884320445;0.4775463064881326;3.6202785494865335;0.014339870607572223;0.04861216135966984;0.17214949382266692;0.5835867840588409;0.11956180275446678;0.4053145113376424;3.4533261806655773;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 11:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.00911883473942101;0.0090276463920268;0.007723116111264482;0.007645884950151838;0.0053638826617523104;0.005310243835134787;0.15556300342741813;0.15400737339314396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07188739677541492;0.553892392154572;0.0001692284456626378;0.001303905173830624;0.052065061096003236;0.40116129574470494;0.22105442570747524;1.7032243500760968;0.21524855707027502;1.658490132226469;0.12813778052545297;0.9873015989486151;0.4611014084849295;3.5527863523763816;0.014255765794624585;0.04861216135966984;0.1711398193720941;0.5835867840588409;0.11886056050957254;0.4053145113376424;3.433072068169005;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 12:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.012765998064699902;0.012638338084052902;0.010812048704384632;0.010703928217340786;0.007509217749411195;0.007434125571917083;0.21778188304127777;0.21560406421086498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07007358902492197;0.5338206011918556;0.00016509322460019353;0.0012576801850042744;0.05192528551712786;0.3955668250694801;0.21570282821164077;1.6432241453162795;0.20981757029638742;1.5983902505178795;0.1250066399725223;0.9523005833106749;0.45986352044764495;3.503240298770159;0.014255765794624585;0.04861216135966984;0.1711398193720941;0.5835867840588409;0.11886056050957254;0.4053145113376424;3.433072068169005;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 13:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.011475481138311195;0.011360726326928083;0.009719056852809058;0.009621866284280967;0.006750109643610164;0.006682608547174063;0.19576627526026746;0.1938086125076648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06512347785970776;0.4826300944182942;0.00015441451700978076;0.0011443659855594852;0.051534878877596536;0.3819249873618679;0.20124627193482175;1.491436121308964;0.1949957192704199;1.4451132755130818;0.11692084869696072;0.8665004096931759;0.45640598006297456;3.382424718246704;0.014255765794624585;0.04861216135966984;0.1711398193720941;0.5835867840588409;0.11886056050957254;0.4053145113376424;3.433072068169005;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 14:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06349695182303315;0.47794155637197056;0.00014983461518505644;0.0011278051484979199;0.05046229752600227;0.3798297134782191;0.19607624656893075;1.4758659079243417;0.1901255000367868;1.4310746387768942;0.1134530011223599;0.853960739448003;0.44690692711799007;3.3638684404171113;0.014339870607572223;0.04861216135966984;0.17214949382266692;0.5835867840588409;0.11956180275446678;0.4053145113376424;3.4533261806655773;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 15:00:00;0.02969453712776499;0.02524035655860024;0.02514952454578027;0.02137709586391323;0.01746692613693456;0.014846887216394378;0.5631999324179597;0.47871994255526573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05930277424727148;0.4499301482140487;0.0001409531762195676;0.0010694117479778593;0.04914446777652361;0.3728590770204846;0.18370661750520084;1.3937821070119587;0.17756710020907243;1.3472015892862326;0.10672808042446051;0.8097459461803819;0.43523589205462004;3.3021347130184022;0.014424973697231405;0.04861216135966984;0.1731711525397154;0.5835867840588409;0.12027136834944878;0.4053145113376424;3.4738206980582516;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06179928286005345;0.4651632020876223;0.00014746113027978023;0.0011099399276159059;0.05011618016879088;0.377224488130489;0.19140226098818808;1.4406848184580916;0.185042261373882;1.3928131013612097;0.11165582638213299;0.840433405178315;0.4438416238694839;3.3407959028656053;0.01375098535047438;0.04579078121707969;0.17453370606597696;0.5811972411997033;0.12121769326932977;0.40365491858686814;3.515548274010903;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06293822654009215;0.4914216728250395;0.00014970309598928816;0.001168881773484362;0.0491429706492773;0.38370831482955714;0.225462966006018;1.7604148385749885;0.21461530042335292;1.6757162657055396;0.13210886065416982;1.031505983987758;0.4659878195818425;3.638432895295026;0.006302009493368927;0.0205445509483827;0.17172244498441092;0.5598151706491795;0.11926520746491753;0.38880457633563115;3.458922397749744;11.276087016664166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0680949345560232;0.516636268476548;0.00016271139671792965;0.0012344913668989321;0.05163672977893758;0.3917678688327994;0.21465424344973738;1.6285817450531574;0.20798857749735575;1.578009337472438;0.12613917327688973;0.9570179076517624;0.46156580944725994;3.501899796276361;0.0016440465507690375;0.005211627565937849;0.17250128938173873;0.5468290873401117;0.11980613290211718;0.3797854412997115;3.4746102848545632;11.014514602988966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08401933463739601;0.5575523046537599;0.00020068347672252374;0.0013317355515306676;0.06081745494353556;0.403584631005302;0.2590708235316756;1.7191939849561995;0.2515745646375814;1.6694488109349899;0.15195515857079686;1.008374432275808;0.5386148319930752;3.5742480251060478;0.0;0.0;0.1738510082211948;0.5424151456501278;0.1207435438353336;0.37671985676624087;3.5017970205482194;10.925606704110445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09243624195682393;0.5815163981503794;0.00021985990768661045;0.0013831386792564665;0.06513210016354494;0.40974604212886123;0.2845029420704344;1.7898080085651031;0.2767768565102604;1.7412032043060484;0.16456594373995218;1.0352843520680393;0.5768264262211249;3.6288150473570973;0.0;0.0;0.17553281119710645;0.5406410584870879;0.12191159487755715;0.375487712222876;3.535672766857975;10.889872121922563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08984803987480976;0.5457369941995944;0.00021385443200263755;0.0012989518199840204;0.06577690932176901;0.399528947220425;0.03782334975122172;0.22973902638892074;0.04044616461244134;0.2456700038559687;0.0;0.0;0.34490194043499134;2.0949343862021372;0.0;0.0;0.17551290520529472;0.5335592318240959;0.12189776970611008;0.37056921990657465;3.535271810064393;10.747226302595756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07491188027657911;0.45501476079994146;0.00017720855277631703;0.0010763647495633496;0.06130628464657233;0.37237437294328035;0.23172421061457218;1.4074928552729113;0.22430460498285;1.3624261706658307;0.13418022338958424;0.8150106768683347;0.5429440320330774;3.297842050568912;0.0;0.0;0.17093876218767215;0.5145256741848931;0.1187209216474857;0.35734997415893194;3.4431370530988636;10.36384252982758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-15 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.054390254729727104;0.3256888453216059;0.00012589355497781484;0.0007538506072071552;0.048176297267104;0.28847966803541875;0.16816091469312805;1.0069475571824509;0.16285780782734266;0.975192553270128;0.09532511306920217;0.5708067770583827;0.42666152805409036;2.554849229987893;0.0;0.0;0.1584373089618483;0.4737275537959264;0.1100383734067697;0.3290147364862414;3.1913263094820428;9.54206566535131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043581486521398295;0.2631885971027243;0.00010029217000349203;0.0006056644146510883;0.04478855311889305;0.2704780722849951;0.13561358136758528;0.8189704178788474;0.13049369582842948;0.7880514291078856;0.07594004671028048;0.4586019420833838;0.3966588052022668;2.3954225246164893;0.0;0.0;0.15381533599941688;0.4568315479182682;0.10682830634587;0.3172800698472339;3.09822813700378;9.201737566901228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04610913886607235;0.28006690947252344;0.00010419570542441306;0.0006328847147478849;0.04504257133300008;0.2735885782766425;0.14262122467002034;0.8662813186457036;0.1380621089908387;0.8385892500103542;0.07889575763157829;0.4792128318542065;0.39890845504114064;2.4229699559198883;0.0;0.0;0.15616620653989582;0.4606903092926927;0.10846104027741188;0.3199600688183651;3.1455805886149304;9.279462736414045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04543671972182695;0.2816167888358835;0.00010173788546275232;0.0006305714140981389;0.04408127711672653;0.2732157555694711;0.14025931924199414;0.8693272606618797;0.1360487205940182;0.843229970241725;0.07703472538262529;0.4774612279215116;0.390394989239673;2.419668143307493;0.0;0.0;0.15875820062053417;0.46357394581195976;0.11026124008124785;0.3219628210372437;3.1977898754158995;9.337546436214426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05169790742942099;0.31856250558009214;0.00011577082756734172;0.0007133798394699597;0.045959407711830956;0.28320187032030236;0.1589019901507692;0.9791540633090398;0.15479625743717554;0.9538545383278756;0.08766030341995437;0.5401627896737589;0.4070281909394548;2.5081077125689206;0.0;0.0;0.15707056796029994;0.45707535276447286;0.10908914018850711;0.3174493979485557;3.163796704586145;9.206648410345682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07816871323503656;0.4733897273513814;0.00017723522075561765;0.0010733364968960205;0.053966294435789444;0.32681987910314086;0.2382581215330697;1.44289118400427;0.23405636435058694;1.4174453425071545;0.13420041606857094;0.8127177197112657;0.4779392139609941;2.8943998797477803;0.0;0.0;0.15866255138395363;0.4617080245273051;0.11019480947547775;0.32066689557364025;3.1958632589694225;9.29996208360102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11940379962132928;0.7210795459132076;0.0002788675143670683;0.0016840809192627253;0.06646345767654127;0.4013728209086327;0.3633355046034432;2.1941831123001934;0.3575243607373073;2.159089614492599;0.21115518854839443;1.275166183643754;0.588617266595011;3.5546596729672713;0.0;0.0;0.16262546895741073;0.48787640687223216;0.11294714733444332;0.33884144200332994;3.275686396570982;9.827059189712946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13631526973405192;0.8635572337652189;0.00031530670525536665;0.0019974679777927475;0.07632845699625578;0.48354077507128035;0.4141134724072789;2.623408847700112;0.4081614640820419;2.5857028749597353;0.2387465135545824;1.5124591633682796;0.6759842068284186;4.282359950258032;0.0;0.0;0.17222259760338104;0.5338900525704813;0.11961257501999173;0.37079898256197436;3.468996730759655;10.753889865354932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048617585329819926;0.048131409476521725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12443592748534427;0.8159263765214024;0.0002874015469068498;0.001884491943068214;0.07165103077224612;0.46981580877361784;0.6093885718529441;3.9957608656397547;0.5935165066171355;3.891687733888558;0.3759925879970789;2.4653833994968464;0.634559731862408;4.16080816182181;0.015143975501454777;0.04861216135966984;0.18180273646692863;0.5835867840588409;0.12626620290892288;0.4053145113376424;3.6469706393944885;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04077235145769227;0.04036462794311535;0.034531781026336916;0.03418646321607355;0.02398312013675933;0.023743288935391738;0.744174597909215;0.7367328519301228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10455203042965586;0.713358503621542;0.0002413251508478712;0.0016465615042350252;0.06481662151204984;0.4422438085767161;0.32795214057518896;2.2376174551445143;0.3220672420570523;2.1974647925552677;0.18918956246495436;1.2908403846983836;0.7947539392103788;5.422606127232415;0.014686453582981823;0.04861216135966984;0.1763102066643024;0.5835867840588409;0.12245151399928773;0.4053145113376424;3.53679025753967;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05484990604929095;0.05430140698879804;0.04645464088512671;0.045990094476275445;0.032263821909685984;0.031941183690589126;0.9843310143552045;0.9744877042116524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0954787127380313;0.6869693381501352;0.0002222342546245583;0.0015989754620236972;0.25770378153148266;1.8541787081190177;0.2961032332875785;2.130462763504127;0.29020548522333905;2.0880284661819246;0.17136913968689796;1.233000960047231;0.5464060801625297;3.9313917467694015;0.014255765794624585;0.04861216135966984;0.1711398193720941;0.5835867840588409;0.11886056050957254;0.4053145113376424;3.433072068169005;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 10:00:00;0.05563164886306136;0.047286901533602155;0.0;0.0;0.0;0.0;1.005674778938913;0.8548235620980762;0.007166478247021871;0.0070948134645516525;0.046523344072423416;0.04605811063169918;0.03231153786136125;0.031988422482747636;0.1222567259920285;0.12103415873210821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08533423222079745;0.6280599491450692;0.00019830352120020738;0.0014595139160335263;0.0;0.0;0.26098256962074534;1.9208317124086858;0.2555116915919286;1.8805660501165946;0.15015308435576286;1.1051267008584147;0.5050883776019882;3.7174504591506334;0.013969011884962596;0.04861216135966984;0.16769735174104625;0.5835867840588409;0.1164696871659892;0.4053145113376424;3.364016020820778;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 11:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.00911883473942101;0.0090276463920268;0.007723116111264482;0.007645884950151838;0.0053638826617523104;0.005310243835134787;0.15556300342741813;0.15400737339314396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07877761723352832;0.5935105682374023;0.00018378318559389802;0.0013846225202644277;0.0;0.0;0.24995407790631408;1.8831540229461703;0.24404175471788447;1.8386105800445416;0.14500972649933894;1.0925032794460194;0.4913408053443058;3.7017616274639997;0.013810273113542567;0.04861216135966984;0.16579170001671617;0.5835867840588409;0.11514616799364841;0.4053145113376424;3.3257885660387236;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 12:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.012765998064699902;0.012638338084052902;0.010812048704384632;0.010703928217340786;0.007509217749411195;0.007434125571917083;0.21778188304127777;0.21560406421086498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22864775245833127;1.8170636887863587;0.0005363398425880646;0.004262292729047349;0.13324069680303652;1.0588638174937313;0.2260558992896764;1.7964662316550584;0.22070322140875367;1.7539285005353655;0.13050996593265562;1.0371626992668144;0.45580869581547;3.62231170564554;0.013655101505525236;0.04861216135966984;0.1639288719266407;0.5835867840588409;0.11385239082518045;0.4053145113376424;3.288420155184356;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 13:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.011475481138311195;0.011360726326928083;0.009719056852809058;0.009621866284280967;0.006750109643610164;0.006682608547174063;0.19576627526026746;0.1938086125076648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21044115723787407;1.6241848515619122;0.20459354630064472;1.5790529903483759;0.12202451290714866;0.9417851906173734;0.44780887190317936;3.4561888733487383;0.013540992022192156;0.04861216135966984;0.1625589927740504;0.5835867840588409;0.11290097808847978;0.4053145113376424;3.26094032101847;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 14:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20182188451148245;1.5437355946283293;0.19597943708164398;1.4990467142374948;0.11682251297475742;0.8935754017439195;0.44711083141644564;3.419950749504393;0.013540992022192156;0.04861216135966984;0.1625589927740504;0.5835867840588409;0.11290097808847978;0.4053145113376424;3.26094032101847;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 15:00:00;0.02969453712776499;0.02524035655860024;0.02514952454578027;0.02137709586391323;0.01746692613693456;0.014846887216394378;0.5631999324179597;0.47871994255526573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06051863401282755;0.474466090660568;0.00014330585438385838;0.0011235178983694497;0.04838896738100351;0.3793695042670675;0.18705095588820572;1.4664794941635328;0.1812076835640848;1.4206682391424248;0.1085095005461338;0.8507144842816889;0.4285449886128112;3.35979271072444;0.013540992022192156;0.04861216135966984;0.1625589927740504;0.5835867840588409;0.11290097808847978;0.4053145113376424;3.26094032101847;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06356338445897629;0.4861963277267097;0.00015164107283557762;0.0011599025661193333;0.05011051971868096;0.3832953653281907;0.196623062467799;1.5039698048161947;0.19032441569753622;1.4557914556704545;0.11482082952168506;0.878264525011369;0.4437914934852416;3.394561133668613;0.01286257899356171;0.04579078121707969;0.16325765202238857;0.5811972411997033;0.11338621308619891;0.40365491858686814;3.288420155184356;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06792854486945202;0.5112981572323654;0.00016184958215510837;0.0012182418048815008;0.05177876879566336;0.3897387927249581;0.20978432437645786;1.5790466095815983;0.20339478021039512;1.5309525106436441;0.12255059221941615;0.9224383076355454;0.4585659311389662;3.4516257636829986;0.005920619869850922;0.0205445509483827;0.16133002035999408;0.5598151706491795;0.11204742833879859;0.38880457633563115;3.249592800191402;11.276087016664166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-08-16 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07388171635147617;0.5371939595915832;0.00017691726432827104;0.0012863654289308587;0.0547541647007183;0.3981175315389227;0.22813173799978254;1.6587458669964188;0.22122004067296133;1.6084909157331018;0.13395966321674121;0.9740207112489253;0.48491679319003256;3.5258300032847267;0.001574509838651918;0.005211627565937849;0.16520516233840232;0.5468290873401117;0.11473880401803972;0.3797854412997115;3.3276479163108657;11.014514602988966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
